project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
1394237,2012-10-26,0,{971583: 1},1,0,0,0,0,0,0,0,0
1394237,2012-10-27,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-10-28,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-10-29,0,{971580: 2},2,0,0,0,0,0,0,0,0
1394237,2012-10-30,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-10-31,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-11-01,0,{971580: 1},1,0,0,0,0,0,0,0,0
1394237,2012-11-02,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-11-03,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-11-04,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-11-05,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-11-06,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-11-07,0,{971580: 4},4,0,0,0,0,0,0,0,0
1394237,2012-11-08,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-11-09,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-11-10,0,{},0,0,0,0,0,0,0,0,0
1394237,2012-11-11,0,{971579: 1},1,0,0,0,0,0,0,0,0
