project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
2269425,2013-01-19,1,{1386483: 1},1,0,0,0,0,0,0,0,0
2269425,2013-01-20,0,{1386483: 1},1,0,0,0,0,0,0,0,0
2269425,2013-01-21,0,{1386483: 1},1,15,0,0,0,0,0,0,0
2269425,2013-01-22,0,{1386483: 2},2,14,0,0,0,0,0,0,0
2269425,2013-01-23,0,{1386483: 2},2,0,0,0,0,0,0,0,0
2269425,2013-01-24,0,{},0,0,0,0,0,0,0,0,0
2269425,2013-01-25,0,{1386483: 1},1,1,0,0,0,0,0,0,0
2269425,2013-01-26,0,{},0,0,0,0,0,0,0,0,0
2269425,2013-01-27,0,{},0,0,0,0,0,0,0,0,0
2269425,2013-01-28,0,{},0,0,0,0,0,0,0,0,0
2269425,2013-01-29,0,{},0,0,0,0,0,0,0,0,0
2269425,2013-01-30,0,{1386483: 1},1,0,0,0,0,0,0,0,0
2269425,2013-01-31,0,{},0,0,0,0,0,0,0,0,0
2269425,2013-02-01,0,{},0,0,0,0,0,0,0,0,0
2269425,2013-02-02,0,{},0,0,0,0,0,0,0,0,0
2269425,2013-02-03,0,{},0,0,0,0,0,0,0,0,0
2269425,2013-02-04,0,{},0,0,0,0,0,0,0,0,0
2269425,2013-02-05,0,{1386483: 1},1,0,0,0,0,0,0,0,0
2269425,2013-02-06,0,{1386483: 2},2,0,0,0,0,0,0,0,0
