project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
1366025,2012-10-28,0,{730987: 1},1,0,0,0,0,0,0,0,0
1366025,2012-10-29,0,{},0,0,0,0,0,0,0,0,0
1366025,2012-10-30,0,{730987: 6},6,0,0,0,0,0,0,0,0
1366025,2012-10-31,0,{},0,0,0,0,0,0,0,0,0
1366025,2012-11-01,0,{730987: 1},1,0,0,0,0,0,0,0,0
1366025,2012-11-02,0,{},0,0,0,0,0,0,0,0,0
1366025,2012-11-03,0,{},0,0,0,0,0,0,0,0,0
1366025,2012-11-04,0,{},0,0,0,0,0,0,0,0,0
1366025,2012-11-05,0,{},0,0,0,0,0,0,0,0,0
1366025,2012-11-06,0,{730987: 2},2,0,0,0,0,0,0,0,0
