project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
96162,2012-05-25,0,{234739: 4},4,0,0,0,0,0,0,0,1
96162,2012-05-26,0,{},0,0,0,0,0,0,0,0,0
96162,2012-05-27,0,{293802: 2},2,0,0,0,0,0,0,0,0
96162,2012-05-28,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-05-29,0,{293802: 2},2,0,0,0,0,0,0,0,0
96162,2012-05-30,0,"{234739: 5, 293802: 2}",7,0,0,0,0,0,0,0,0
96162,2012-05-31,0,"{234739: 4, 293802: 4}",8,0,0,0,0,0,0,0,0
96162,2012-06-01,0,"{234739: 5, 293802: 3}",8,0,0,0,0,0,0,0,0
96162,2012-06-02,0,"{234739: 2, 293802: 4}",6,0,0,0,0,0,0,0,0
96162,2012-06-03,0,{293802: 2},2,0,0,0,0,0,0,0,0
96162,2012-06-04,0,{293802: 2},2,0,0,0,0,0,0,0,0
96162,2012-06-05,0,{234739: 2},2,0,0,0,0,0,0,0,0
96162,2012-06-06,0,{234739: 2},2,0,0,0,0,0,0,0,0
96162,2012-06-07,0,{},0,0,0,0,0,0,0,0,0
96162,2012-06-08,0,"{234739: 2, 293802: 1}",3,0,0,0,0,0,0,0,0
96162,2012-06-09,0,"{234739: 1, 293802: 1}",2,0,0,0,0,0,0,0,0
96162,2012-06-10,0,"{234739: 5, 293802: 3}",8,0,0,0,0,0,0,0,0
96162,2012-06-11,0,"{293802: 2, 234739: 1}",3,0,0,0,0,0,0,0,0
96162,2012-06-12,0,{234739: 1},1,0,0,0,0,0,0,0,0
96162,2012-06-13,0,"{234739: 3, 293802: 1}",4,0,0,0,0,0,0,0,0
96162,2012-06-14,0,{},0,0,0,0,0,0,0,0,0
96162,2012-06-15,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-06-16,0,{293802: 5},5,0,0,0,0,0,0,0,0
96162,2012-06-17,0,"{234739: 3, 293802: 1}",4,0,0,0,0,0,0,0,0
96162,2012-06-18,0,"{293802: 3, 234739: 3}",6,0,0,0,0,0,0,0,1
96162,2012-06-19,0,{234739: 3},3,0,0,0,0,0,0,0,0
96162,2012-06-20,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-06-21,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-06-22,0,"{293802: 3, 234739: 2}",5,0,0,0,0,0,0,0,0
96162,2012-06-23,0,{293802: 5},5,0,0,0,0,0,0,0,0
96162,2012-06-24,0,"{293802: 6, 234739: 3}",9,0,0,0,0,0,0,0,0
96162,2012-06-25,0,{},0,0,0,0,0,0,0,0,0
96162,2012-06-26,0,{},0,0,0,0,0,0,0,0,0
96162,2012-06-27,0,{},0,0,0,0,0,0,0,0,0
96162,2012-06-28,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-06-29,0,{},0,0,0,0,0,0,0,0,0
96162,2012-06-30,0,{293802: 6},6,0,0,0,0,0,0,0,0
96162,2012-07-01,0,"{293802: 2, 234739: 2}",4,0,0,0,0,0,0,0,0
96162,2012-07-02,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-07-03,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-07-04,0,{234739: 2},2,0,0,0,0,0,0,0,0
96162,2012-07-05,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-06,0,{234739: 3},3,0,0,0,0,0,0,0,0
96162,2012-07-07,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-08,0,"{234739: 1, 293802: 1}",2,0,0,0,0,0,0,0,0
96162,2012-07-09,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-10,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-11,0,"{234739: 1, 293802: 1}",2,0,0,0,0,0,0,0,0
96162,2012-07-12,0,{293802: 2},2,0,0,0,0,0,0,0,0
96162,2012-07-13,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-07-14,0,{293802: 7},7,0,0,0,0,0,0,0,0
96162,2012-07-15,0,"{293802: 3, 234739: 2}",5,0,0,0,0,0,0,0,0
96162,2012-07-16,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-17,0,{293802: 3},3,0,0,0,0,0,0,0,0
96162,2012-07-18,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-19,0,{293802: 3},3,0,0,0,0,0,0,0,0
96162,2012-07-20,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-21,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-22,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-23,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-24,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-25,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-26,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-27,0,{234739: 1},1,0,0,0,0,0,0,0,0
96162,2012-07-28,0,{293802: 5},5,0,0,0,0,0,0,0,0
96162,2012-07-29,0,{293802: 7},7,0,0,0,0,0,0,0,0
96162,2012-07-30,0,{},0,0,0,0,0,0,0,0,0
96162,2012-07-31,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-08-01,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-02,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-03,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-04,0,{234739: 1},1,0,0,0,0,0,0,0,0
96162,2012-08-05,0,{293802: 4},4,0,0,0,0,0,0,0,0
96162,2012-08-06,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-07,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-08-08,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-08-09,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-08-10,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-08-11,0,{293802: 2},2,0,0,0,0,0,0,0,0
96162,2012-08-12,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-13,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-08-14,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-15,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-16,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-17,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-18,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-19,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-20,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-21,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-22,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-23,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-24,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-25,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-26,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-27,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-28,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-29,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-30,0,{},0,0,0,0,0,0,0,0,0
96162,2012-08-31,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-01,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-02,0,{234739: 5},5,0,0,0,0,0,0,0,0
96162,2012-09-03,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-04,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-05,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-06,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-07,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-08,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-09,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-10,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-11,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-12,0,{234739: 1},1,0,0,0,0,0,0,0,0
96162,2012-09-13,0,{293802: 1},1,0,0,0,0,0,0,0,0
96162,2012-09-14,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-15,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-16,0,"{293802: 1, 234739: 1}",2,0,0,0,0,0,0,0,0
96162,2012-09-17,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-18,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-19,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-20,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-21,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-22,0,{234739: 1},1,0,0,0,0,0,0,0,0
96162,2012-09-23,0,"{234739: 2, 293802: 1}",3,0,0,0,0,0,0,0,0
96162,2012-09-24,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-25,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-26,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-27,0,{},0,0,0,0,0,0,0,0,0
96162,2012-09-28,0,{234739: 1},1,0,0,0,0,0,0,0,0
96162,2012-09-29,0,{293802: 3},3,0,0,0,0,0,0,0,0
