project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
1946108,2012-10-31,0,"{316698: 4, 698440: 2}",6,0,0,0,0,0,0,0,0
1946108,2012-11-01,0,{316698: 6},6,0,0,0,0,0,0,0,0
1946108,2012-11-02,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-03,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-04,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-05,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-06,0,"{316698: 2, 698440: 1}",3,0,0,0,0,0,0,0,0
1946108,2012-11-07,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-08,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-09,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-10,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-11,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-12,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-13,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-14,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-15,0,{316698: 5},5,0,0,0,0,0,0,0,0
1946108,2012-11-16,0,{316698: 3},3,0,0,0,0,0,0,0,0
1946108,2012-11-17,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-18,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-19,0,{316698: 5},5,0,0,0,0,0,0,0,0
1946108,2012-11-20,0,"{316698: 11, 698440: 6}",17,0,0,0,0,0,0,0,0
1946108,2012-11-21,0,{316698: 5},5,0,0,0,0,0,0,0,0
1946108,2012-11-22,0,"{316698: 5, 698440: 2}",7,0,0,0,0,0,0,0,0
1946108,2012-11-23,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-24,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-25,0,"{316698: 13, 698440: 7}",20,0,0,0,0,0,0,0,0
1946108,2012-11-26,0,{316698: 8},8,0,0,0,0,0,0,0,0
1946108,2012-11-27,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-28,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-29,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-11-30,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-01,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-02,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-03,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-04,0,{316698: 3},3,0,0,0,0,0,0,0,0
1946108,2012-12-05,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-06,0,"{316698: 5, 698440: 1}",6,0,0,0,0,0,0,0,0
1946108,2012-12-07,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-08,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-09,0,{316698: 3},3,2,0,0,0,0,0,0,0
1946108,2012-12-10,0,"{698440: 7, 316698: 8}",15,0,0,0,0,0,0,0,0
1946108,2012-12-11,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-12,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-13,0,"{698440: 7, 316698: 4}",11,0,0,0,0,0,0,0,0
1946108,2012-12-14,0,"{316698: 1, 698440: 2}",3,0,0,0,0,0,0,0,0
1946108,2012-12-15,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-16,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-17,0,{},0,0,0,0,0,0,0,0,0
1946108,2012-12-18,0,"{316698: 2, 698440: 1}",3,0,0,0,0,0,0,0,0
