project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
1462491,2012-11-07,0,{668116: 2},2,0,0,0,0,0,0,0,0
1462491,2012-11-08,0,{668116: 5},5,0,0,0,0,0,0,0,0
1462491,2012-11-09,0,{},0,0,0,0,0,0,0,0,0
1462491,2012-11-10,0,{668116: 5},5,0,0,0,0,0,0,0,0
1462491,2012-11-11,0,{668116: 22},22,0,0,0,0,0,0,0,0
1462491,2012-11-12,0,{},0,0,0,0,0,0,0,0,0
1462491,2012-11-13,0,{},0,0,0,0,0,0,0,0,0
1462491,2012-11-14,0,{},0,0,0,0,0,0,0,0,0
1462491,2012-11-15,0,{},0,0,0,0,0,0,0,0,0
1462491,2012-11-16,0,{668116: 1},1,0,0,0,0,0,0,0,0
