project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
1282,2010-10-24,0,{},0,0,0,0,0,0,0,0,518
1282,2010-10-25,0,{},0,0,0,0,0,0,0,0,1
1282,2010-10-26,2,{},0,0,0,0,0,0,0,0,2
1282,2010-10-27,0,{},0,0,0,0,0,0,0,0,0
1282,2010-10-28,0,{},0,0,0,0,0,0,0,0,1
1282,2010-10-29,0,{},0,0,0,0,0,0,0,0,1
1282,2010-10-30,0,{},0,0,2,2,2,0,2,0,1
1282,2010-10-31,0,{},0,0,3,3,3,0,3,0,0
1282,2010-11-01,0,{},0,0,0,0,0,0,0,0,0
1282,2010-11-02,0,{},0,0,1,1,1,0,2,2,7
1282,2010-11-03,0,{},0,0,0,0,0,0,0,0,5
1282,2010-11-04,0,{},0,0,1,1,1,0,1,0,3
1282,2010-11-05,4,{30136: 1},1,0,6,3,2,0,10,9,1
1282,2010-11-06,0,{},0,0,1,3,1,0,6,5,2
1282,2010-11-07,1,{},0,0,3,2,3,0,6,11,0
1282,2010-11-08,0,{},0,0,0,2,0,0,1,2,3
1282,2010-11-09,2,{},0,0,2,1,2,0,4,5,1
1282,2010-11-10,0,{},0,0,0,1,0,0,2,4,1
1282,2010-11-11,0,{},0,0,0,0,0,0,2,2,1
1282,2010-11-12,0,{},0,0,0,0,0,0,0,2,0
1282,2010-11-13,1,{},0,0,0,0,0,0,1,3,1
1282,2010-11-14,0,{},0,0,0,0,0,0,0,0,1
1282,2010-11-15,1,{},0,0,0,0,0,0,0,0,0
1282,2010-11-16,0,{},0,0,0,0,0,0,0,0,1
1282,2010-11-17,0,{157518: 1},1,0,3,0,2,0,5,5,0
1282,2010-11-18,0,{},0,0,0,2,0,0,0,2,1
1282,2010-11-19,0,{},0,0,1,0,0,0,3,1,0
1282,2010-11-20,1,{},0,0,0,1,1,0,1,3,0
1282,2010-11-21,0,{},0,0,0,0,0,0,1,5,1
1282,2010-11-22,0,{},0,0,0,0,0,0,4,6,0
1282,2010-11-23,0,{},0,0,1,1,1,0,2,6,0
1282,2010-11-24,0,{},0,0,0,0,0,0,2,2,2
1282,2010-11-25,0,{30136: 1},1,0,0,0,0,0,0,0,1
1282,2010-11-26,0,{30136: 3},3,0,1,0,1,0,1,1,0
1282,2010-11-27,1,{},0,0,4,3,4,0,4,4,1
1282,2010-11-28,1,"{30136: 7, 30149: 6}",13,1,3,5,3,0,4,2,1
1282,2010-11-29,0,"{30149: 1, 30136: 3}",4,0,0,0,0,0,2,0,1
1282,2010-11-30,0,{30149: 2},2,0,0,0,0,0,1,0,2
1282,2010-12-01,0,{30136: 4},4,0,0,0,0,0,0,0,2
1282,2010-12-02,0,{},0,0,1,0,0,0,1,0,0
