project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
1486,2012-03-06,0,{15273: 2},2,0,0,0,0,0,2,0,4089
1486,2012-03-07,1,{15273: 2},2,0,1,0,0,0,2,0,3
1486,2012-03-08,0,{},0,0,0,1,1,0,10,1,6
1486,2012-03-09,0,{},0,0,0,0,0,0,1,0,5
1486,2012-03-10,0,{15273: 3},3,0,1,1,1,0,2,3,3
1486,2012-03-11,0,{15273: 1},1,0,0,0,0,0,1,1,6
1486,2012-03-12,0,{15273: 1},1,0,1,0,0,0,7,8,2
1486,2012-03-13,0,{15273: 1},1,0,1,2,1,0,7,11,4
1486,2012-03-14,0,{15273: 6},6,0,0,0,0,0,8,1,3
1486,2012-03-15,0,{15273: 2},2,0,0,0,0,0,5,7,2
1486,2012-03-16,0,{15273: 7},7,0,0,0,0,0,3,3,6
1486,2012-03-17,0,{},0,0,0,0,0,0,2,0,4
1486,2012-03-18,0,{15273: 3},3,0,0,0,0,0,4,2,0
1486,2012-03-19,1,{},0,0,0,0,0,0,3,5,6
1486,2012-03-20,0,{},0,0,0,0,0,0,4,3,4
1486,2012-03-21,0,{},0,0,0,0,0,0,2,1,7
1486,2012-03-22,0,{15273: 1},1,0,0,0,0,0,4,0,4
1486,2012-03-23,1,{},0,0,0,0,0,0,2,0,7
1486,2012-03-24,0,{15273: 1},1,0,1,1,1,0,1,1,4
1486,2012-03-25,0,{15273: 1},1,0,0,0,0,0,2,0,4
1486,2012-03-26,0,{15273: 1},1,0,2,2,2,1,4,3,5
1486,2012-03-27,0,"{15273: 9, 154147: 4, 15313: 1}",14,0,1,1,1,0,2,0,7
1486,2012-03-28,1,{15273: 2},2,0,1,1,0,0,8,3,6
1486,2012-03-29,0,"{15273: 4, 37061: 1}",5,0,3,2,1,2,6,1,1
1486,2012-03-30,0,"{15273: 4, 15294: 1}",5,0,1,2,1,2,2,5,5
1486,2012-03-31,0,"{15273: 7, 15294: 2}",9,0,4,4,3,3,6,8,3
1486,2012-04-01,0,{15273: 1},1,0,2,0,0,0,2,0,5
1486,2012-04-02,2,"{154147: 3, 15273: 5}",8,0,5,7,6,1,5,1,8
1486,2012-04-03,0,"{15273: 1, 3984: 1}",2,0,4,4,4,0,7,4,4
1486,2012-04-04,0,{15273: 7},7,0,4,5,4,3,7,14,4
1486,2012-04-05,0,{15273: 3},3,0,1,1,0,1,1,0,3
1486,2012-04-06,0,"{15273: 2, 15333: 1}",3,0,1,0,0,0,2,1,1
1486,2012-04-07,0,{15273: 1},1,0,0,1,1,0,0,2,4
1486,2012-04-08,0,{},0,0,0,0,0,0,0,0,3
1486,2012-04-09,0,{},0,0,1,0,0,0,3,0,6
1486,2012-04-10,0,{15290: 4},4,0,0,1,1,1,2,4,8
1486,2012-04-11,0,"{15273: 2, 154147: 1, 15290: 8}",11,0,3,2,1,0,5,6,9
1486,2012-04-12,1,"{15290: 1, 15273: 2}",3,0,2,3,2,1,7,21,8
1486,2012-04-13,0,"{15273: 6, 190562: 1, 15294: 3, 37061: 6}",16,0,3,3,2,0,4,7,3
1486,2012-04-14,0,"{15294: 4, 15273: 5, 75871: 1}",10,0,0,0,0,0,0,0,2
1486,2012-04-15,0,{15273: 1},1,0,1,1,1,0,1,2,6
1486,2012-04-16,0,{37061: 3},3,0,2,2,0,1,5,6,5
1486,2012-04-17,0,"{15273: 14, 15294: 1, 37061: 1, 15333: 1}",17,0,6,6,5,0,13,10,7
1486,2012-04-18,0,"{15333: 1, 15273: 8, 504723: 3}",12,0,7,8,4,0,14,16,23
1486,2012-04-19,3,"{15273: 14, 15294: 1, 38344: 1}",16,0,6,6,4,0,10,20,21
1486,2012-04-20,0,{15273: 1},1,0,0,1,1,1,5,2,28
1486,2012-04-21,0,{15273: 8},8,0,1,1,1,0,2,4,11
1486,2012-04-22,1,"{15273: 3, 15333: 2, 50132: 1, 60318: 1}",7,0,4,3,3,0,9,7,14
1486,2012-04-23,5,"{15313: 4, 246724: 1}",5,0,5,3,1,3,12,24,19
1486,2012-04-24,2,"{15273: 10, 15313: 4, 31385: 2}",16,0,9,12,8,2,15,18,22
1486,2012-04-25,1,"{203510: 1, 15273: 1, 769588: 1}",3,0,8,8,4,0,16,22,15
1486,2012-04-26,2,"{15273: 5, 38344: 1, 15333: 1}",7,0,9,8,5,13,23,26,7
