project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
106988,2012-08-07,0,"{314871: 1, 371634: 2, 373788: 3}",6,0,0,0,0,0,0,0,0
106988,2012-08-08,0,{373788: 2},2,0,0,0,0,0,0,0,0
106988,2012-08-09,0,{170228: 2},2,0,0,0,0,0,0,0,0
106988,2012-08-10,0,{170228: 2},2,0,0,0,0,0,0,0,0
106988,2012-08-11,0,{},0,0,0,0,0,0,0,0,0
106988,2012-08-12,0,{},0,0,0,0,0,0,0,0,0
106988,2012-08-13,0,{},0,0,0,0,0,0,0,0,0
106988,2012-08-14,0,{},0,0,0,0,0,0,0,0,0
106988,2012-08-15,0,"{170228: 1, 373788: 1}",2,0,0,0,0,0,0,0,0
106988,2012-08-16,0,"{373788: 10, 170228: 2}",12,0,0,0,0,0,0,0,0
106988,2012-08-17,0,{373788: 1},1,0,0,0,0,0,0,0,0
106988,2012-08-18,0,{373788: 2},2,0,0,0,0,0,0,0,0
