project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
2232577,2012-02-17,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-02-18,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-02-19,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-02-20,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-02-21,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-02-22,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-02-23,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-02-24,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-02-25,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-02-26,0,{445149: 1},1,0,0,0,0,0,0,0,0
2232577,2012-02-27,0,{445149: 5},5,0,0,0,0,0,0,0,0
2232577,2012-02-28,0,{445149: 3},3,0,0,0,0,0,0,0,0
2232577,2012-02-29,0,{445149: 4},4,0,0,0,0,0,0,0,0
2232577,2012-03-01,0,{445149: 2},2,0,0,0,0,0,0,0,1
2232577,2012-03-02,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-03-03,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-03-04,0,{445149: 1},1,0,0,0,0,0,0,0,0
2232577,2012-03-05,0,{445149: 1},1,0,0,0,0,0,0,0,0
2232577,2012-03-06,0,{445149: 1},1,0,0,0,0,0,0,0,0
2232577,2012-03-07,0,{},0,0,0,0,0,0,0,0,0
2232577,2012-03-08,0,{445149: 5},5,0,0,0,0,0,0,0,0
2232577,2012-03-09,0,{445149: 7},7,0,0,0,0,0,0,0,0
