project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
1371236,2012-10-26,0,{680669: 2},2,0,0,0,0,0,0,0,0
1371236,2012-10-27,0,{},0,0,0,0,0,0,0,0,0
1371236,2012-10-28,0,{},0,0,0,0,0,0,0,0,0
1371236,2012-10-29,0,{},0,0,0,0,0,0,0,0,0
1371236,2012-10-30,0,{},0,0,0,0,0,0,0,0,0
1371236,2012-10-31,0,{680669: 1},1,0,0,0,0,0,0,0,0
1371236,2012-11-01,0,{680655: 2},2,0,0,0,0,0,0,0,0
1371236,2012-11-02,0,"{680655: 1, 680669: 2}",3,0,0,0,0,0,0,0,0
1371236,2012-11-03,0,{},0,0,0,0,0,0,0,0,0
1371236,2012-11-04,0,{},0,0,0,0,0,0,0,0,0
1371236,2012-11-05,0,"{680655: 4, 949713: 3}",7,0,0,0,0,0,0,0,0
1371236,2012-11-06,0,{680669: 2},2,0,0,0,0,0,0,0,0
1371236,2012-11-07,0,"{680655: 10, 680669: 6}",16,0,0,0,0,0,0,0,0
1371236,2012-11-08,0,"{680669: 1, 680655: 4}",5,0,0,0,0,0,0,0,0
1371236,2012-11-09,0,{},0,0,0,0,0,0,0,0,0
1371236,2012-11-10,0,{},0,0,0,0,0,0,0,0,0
1371236,2012-11-11,0,{},0,0,0,0,0,0,0,0,0
1371236,2012-11-12,0,{680669: 1},1,0,0,0,0,0,0,0,0
