project_id,date,forks,committer_id,commits,commit_comment,req_opened,req_closed,req_merged,other,issue,issue_comment,watchers
1481468,2012-10-30,0,{859731: 2},2,0,0,0,0,0,0,0,0
1481468,2012-10-31,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-01,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-02,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-03,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-04,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-05,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-06,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-07,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-08,0,{859731: 2},2,0,0,0,0,0,0,0,0
1481468,2012-11-09,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-10,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-11,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-12,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-13,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-14,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-15,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-16,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-17,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-18,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-19,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-20,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-21,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-22,0,{859731: 1},1,0,0,0,0,0,0,0,0
1481468,2012-11-23,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-24,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-25,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-26,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-27,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-28,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-29,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-11-30,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-01,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-02,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-03,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-04,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-05,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-06,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-07,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-08,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-09,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-10,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-11,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-12,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-13,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-14,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-15,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-16,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-17,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-18,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-19,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-20,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-21,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-22,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-23,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-24,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-25,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-26,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-27,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-28,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-29,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-30,0,{},0,0,0,0,0,0,0,0,0
1481468,2012-12-31,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-01,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-02,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-03,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-04,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-05,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-06,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-07,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-08,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-09,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-10,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-11,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-12,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-13,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-14,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-15,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-16,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-17,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-18,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-19,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-20,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-21,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-22,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-23,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-24,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-25,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-26,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-27,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-28,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-29,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-30,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-01-31,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-01,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-02,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-03,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-04,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-05,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-06,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-07,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-08,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-09,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-10,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-11,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-12,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-13,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-14,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-15,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-16,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-17,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-18,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-19,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-20,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-21,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-22,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-23,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-24,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-25,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-26,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-27,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-02-28,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-01,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-02,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-03,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-04,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-05,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-06,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-07,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-08,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-09,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-10,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-11,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-12,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-13,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-14,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-15,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-16,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-17,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-18,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-19,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-20,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-21,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-22,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-23,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-24,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-25,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-26,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-27,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-28,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-29,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-30,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-03-31,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-01,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-02,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-03,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-04,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-05,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-06,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-07,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-08,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-09,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-10,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-11,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-12,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-13,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-14,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-15,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-16,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-17,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-18,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-19,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-20,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-21,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-22,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-23,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-24,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-25,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-26,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-27,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-28,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-29,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-04-30,0,{},0,0,0,0,0,0,0,0,0
1481468,2013-05-01,0,{},0,0,0,0,0,0,0,0,1
